lila_id,lemma_latin,lemma_greek,certainty,written_representation,lemma_variant,compound,lsj_exactMatch,lsj_broadMatch,lsj_relatedMatch
http://lila-erc.eu/data/id/lemma/117758,physiologia,φυσιολογία,,,,,n112714,,
http://lila-erc.eu/data/id/lemma/117833,pilleus,πῖλος,,,,,n83165,,
http://lila-erc.eu/data/id/lemma/117845,pina,πίννα,,,πίννη,,,,
http://lila-erc.eu/data/id/lemma/117884,pinoteres,πιννοτήρης,,,,,n83220,,
http://lila-erc.eu/data/id/lemma/117895,piper,πέπερι,,,,,n80905,,
http://lila-erc.eu/data/id/lemma/117914,pirata,πειρατής,,,,,n80355,,
http://lila-erc.eu/data/id/lemma/117915,piraticus,πειρατικός,,,,,n80356,,
http://lila-erc.eu/data/id/lemma/117920,pisum,πίσον,,,πίσος,,n83264,,
http://lila-erc.eu/data/id/lemma/117978,pithecium,πιθήκιον,,,,,n83095,,
http://lila-erc.eu/data/id/lemma/117985,pittacium,πιττάκιον,,,,,n83350,,
http://lila-erc.eu/data/id/lemma/117987,pituita,πιτυΐτη,,,,,,,
http://lila-erc.eu/data/id/lemma/118007,placenta,πλακοῦς,,,,,n83458,,
http://lila-erc.eu/data/id/lemma/120840,planus,πλάνος,,,,,n83483,,
http://lila-erc.eu/data/id/lemma/118079,plasma,πλάσμα,,,,,n83490,,
http://lila-erc.eu/data/id/lemma/118095,platanon,πλατανών,,,,,n83538,,
http://lila-erc.eu/data/id/lemma/118096,platanus,πλάτανος,,,,,n83537,,
http://lila-erc.eu/data/id/lemma/118097,platea,πλατεῖα,,,,,n83542,,
http://lila-erc.eu/data/id/lemma/118135,plectrum,πλῆκτρον,,,,,n83797,,
http://lila-erc.eu/data/id/lemma/118150,plethron,πλέθρον,,,,,n83636,,
http://lila-erc.eu/data/id/lemma/118151,pleuricus,πλευρικός,,,,,n83736,,
http://lila-erc.eu/data/id/lemma/118161,plinthis,πλινθίς,,,,,n83892,,
http://lila-erc.eu/data/id/lemma/118244,podager,ποδαγρός,,,,,n84108,,
http://lila-erc.eu/data/id/lemma/118245,podagra,ποδάγρα,,,,,n84104,,
http://lila-erc.eu/data/id/lemma/118247,podagricus,ποδαγρικός,,,,,n84107,,
http://lila-erc.eu/data/id/lemma/118258,podismus,ποδισμός,,,,,n84152,,
http://lila-erc.eu/data/id/lemma/118260,podium,πόδιον,,,,,n84149,,
http://lila-erc.eu/data/id/lemma/18982,poecile,ποικίλη,,,,,,n84295,
http://lila-erc.eu/data/id/lemma/118261,poema,ποίημα,,,,,n84238,,
http://lila-erc.eu/data/id/lemma/118266,poesis,ποίησις,,,,,n84245,,
http://lila-erc.eu/data/id/lemma/118267,poeta,ποιητής,,,,,n84248,,
http://lila-erc.eu/data/id/lemma/117329,poetica,ποιητική,,,,,,n84250,
http://lila-erc.eu/data/id/lemma/117327,poeticus,ποιητικός,,,,,n84250,,
http://lila-erc.eu/data/id/lemma/118272,poetria,ποιήτρια,,,,,n84254,,
http://lila-erc.eu/data/id/lemma/118273,poetris,ποιητρίς,,,,,,,
http://lila-erc.eu/data/id/lemma/118286,politia,πολιτεία,,,,,n84505,,
http://lila-erc.eu/data/id/lemma/118287,politicus,πολιτικός,,,,,n84513,,
http://lila-erc.eu/data/id/lemma/118318,polus,πόλος,,,,,n84566,,
http://lila-erc.eu/data/id/lemma/118338,polygonium,πολυγώνιον,,,,,,n84737,
http://lila-erc.eu/data/id/lemma/118338,polygonum,πολύγωνον,,,,,,n84739,
http://lila-erc.eu/data/id/lemma/118341,polyhistor,πολυΐστωρ,,,,,n84897,,
http://lila-erc.eu/data/id/lemma/118346,polymitus,πολύμιτος,,,,,n85085,,
http://lila-erc.eu/data/id/lemma/118348,polymyxos,πολύμυξος,,,,,n85101,,
http://lila-erc.eu/data/id/lemma/118353,polyphagus,πολυφάγος,,,,,n85472,,
http://lila-erc.eu/data/id/lemma/118358,polyptoton,πολύπτωτον,,,,,,n85271,
http://lila-erc.eu/data/id/lemma/118360,polypus,πολύπους,,,,,n85247,,
http://lila-erc.eu/data/id/lemma/118382,pompa,πομπή,,,,,n85626,,
http://lila-erc.eu/data/id/lemma/118391,pompilus,πομπίλος,,,,,n85629,,
http://lila-erc.eu/data/id/lemma/118429,pontus,πόvτος,,,,,n85696,,
http://lila-erc.eu/data/id/lemma/118431,popanum,πόπανον,,,,,n85705,,
http://lila-erc.eu/data/id/lemma/118433,popina,πέσσω,,,πέπτω,πέπω,n82707,,
http://lila-erc.eu/data/id/lemma/118443,poppysma,πόππυσμα,,,ποππυσμός,,n85716,,
http://lila-erc.eu/data/id/lemma/118492,porphyreticus,πορφυρητικός,,,,,,,
http://lila-erc.eu/data/id/lemma/118507,porrum,πράσον,,,,,n86213,,
http://lila-erc.eu/data/id/lemma/118526,porthmeus,πορθμεύς,,,,,n85747,,
http://lila-erc.eu/data/id/lemma/118651,poterion,ποτήριον,,,,,n86001,,
http://lila-erc.eu/data/id/lemma/119391,pragmaticus,πραγματικός,,,,,n86122,,
http://lila-erc.eu/data/id/lemma/119452,prester,πρηστήρ,,,,,n86342,,
http://lila-erc.eu/data/id/lemma/119518,pristis,πρίστις,,,,,n86397,,
http://lila-erc.eu/data/id/lemma/119536,proagorus,προήγορος,,,,,n87480,,
http://lila-erc.eu/data/id/lemma/119566,proboscis,προβοσκίς,,,,,n86853,,
http://lila-erc.eu/data/id/lemma/119567,probrachys,πρόβραχυς,,,προσβραχής,,n86866,,
http://lila-erc.eu/data/id/lemma/118580,proceleusmaticus,προκελευσματικός,,,,,n87773,,
http://lila-erc.eu/data/id/lemma/119680,prodromus,πρόδρομος,,,,,n87101,,
http://lila-erc.eu/data/id/lemma/119690,proegmena,προηγμένα,,,,,n87476,,
http://lila-erc.eu/data/id/lemma/119802,prologium,προλόγιον,,,,,,,
http://lila-erc.eu/data/id/lemma/119804,prologus,πρόλογος,,,,,n87946,,
http://lila-erc.eu/data/id/lemma/119879,pronoea,πρόνοια,,,,,n88094,,
http://lila-erc.eu/data/id/lemma/119901,prooemium,προοίμιον,,,,,n88159,,
http://lila-erc.eu/data/id/lemma/119940,propheta,προφήτης,,,,,n90679,,
http://lila-erc.eu/data/id/lemma/119954,propino,προπίνω,,,,,n88319,,
http://lila-erc.eu/data/id/lemma/119969,propola,προπώλης,,,,,n88420,,
http://lila-erc.eu/data/id/lemma/119970,propolis,πρόπολις,,,,,n88354,,
http://lila-erc.eu/data/id/lemma/120012,propylaeon,προπύλαιον,,,,,,n88405,
http://lila-erc.eu/data/id/lemma/120018,prora,πρῶρα,,,,,n90893,,
http://lila-erc.eu/data/id/lemma/120021,proreta,πρωράτης,,πρῳράτης,,,n90897,,
http://lila-erc.eu/data/id/lemma/120046,proscaenium,προσκήνιον,,,,,n89591,,
http://lila-erc.eu/data/id/lemma/120075,proseucha,προσευχή,,,,,n89339,,
http://lila-erc.eu/data/id/lemma/120085,prosodia,προσῳδία,,,,,n90413,,
http://lila-erc.eu/data/id/lemma/120088,prosopopoeia,προσωποποιΐα,,,,,n90435,,
http://lila-erc.eu/data/id/lemma/120089,prosparalepsis,προσπαράληψις,,,,,n89897,,
http://lila-erc.eu/data/id/lemma/120107,prosthesis,πρόσθεσις,,,,,n89407,,
http://lila-erc.eu/data/id/lemma/120107,prothesis,πρόθεσις,,,,,n87511,,
http://lila-erc.eu/data/id/lemma/120150,prothyme,προθύμως,,,,,,n87541,
http://lila-erc.eu/data/id/lemma/120151,prothymia,προθυμία,,,,,n87537,,
http://lila-erc.eu/data/id/lemma/120165,prototomus,πρωτότομος,,,,,n91059,,
http://lila-erc.eu/data/id/lemma/120214,proxeneta,προξενητής,,,,,n88117,,
http://lila-erc.eu/data/id/lemma/120231,prunum,προῦμνον,,,,,n90587,,
http://lila-erc.eu/data/id/lemma/120230,prunus,προύvη,,,,,,,
http://lila-erc.eu/data/id/lemma/120239,prytaneum,πρυτανεῖον,,,,,n90848,,
http://lila-erc.eu/data/id/lemma/120240,prytanis,πρύτανις,,,,,n90855,,
http://lila-erc.eu/data/id/lemma/120242,psallo,ψάλλω,,,,,n115310,,
http://lila-erc.eu/data/id/lemma/120249,psalterium,ψαλτήριον,,,,,n115318,,
http://lila-erc.eu/data/id/lemma/120250,psaltes,ψάλτης,,,,,n115319,,
http://lila-erc.eu/data/id/lemma/120251,psaltria,ψάλτρια,,,,,n115323,,
http://lila-erc.eu/data/id/lemma/120258,psephisma,ψήφισμα,,,,,n115653,,
http://lila-erc.eu/data/id/lemma/120280,pseudomenos,ψευδόμενος,,,,,n115528,,
http://lila-erc.eu/data/id/lemma/120294,pseudothyrum,ψευδόθυρον,,,,,n115496,,
http://lila-erc.eu/data/id/lemma/120298,psila,ψιλή,,,,,,n115744,
http://lila-erc.eu/data/id/lemma/120300,psilocitharista,ψιλοκιθαριστής,,,,,n115735,,
http://lila-erc.eu/data/id/lemma/120302,psilotrum,ψίλωθρον,,,,,n115749,,
http://lila-erc.eu/data/id/lemma/120936,psithius,ψίθιος,,,,,n115706,,
http://lila-erc.eu/data/id/lemma/120309,psittacus,ψίττακος,,,,,n115777,,
http://lila-erc.eu/data/id/lemma/120714,psychomantium,ψυχομαντεῖον,,,,,n115909,,
http://lila-erc.eu/data/id/lemma/128310,ptisana,πτισάνη,,,,,n91197,,
http://lila-erc.eu/data/id/lemma/120457,pulmo,πνεύμων,,,,,n84064,,
http://lila-erc.eu/data/id/lemma/120557,purpura,πορφύρα,,,,,n85832,,
http://lila-erc.eu/data/id/lemma/120561,purpureus,πορφυροῦς,,,πορφύρεος,,n85870,,
http://lila-erc.eu/data/id/lemma/120564,purpurissum,πορφυρίζον,,,,,,,n85843
http://lila-erc.eu/data/id/lemma/120632,pycta,πύκτης,,,,,n91462,,
http://lila-erc.eu/data/id/lemma/120634,pyelus,πύελος,,,,,n91341,,
http://lila-erc.eu/data/id/lemma/120392,pyga,πυγή,,,,,n91315,,
http://lila-erc.eu/data/id/lemma/120635,pygargus,πύγαργος,,,,,n91312,,
http://lila-erc.eu/data/id/lemma/120636,pygisiacus,πυγησιακός,,,,,,,
http://lila-erc.eu/data/id/lemma/120638,pylae,πύλαι,,,,,,n91489,
http://lila-erc.eu/data/id/lemma/120640,pyra,πυρά,,,,,n91549,,
http://lila-erc.eu/data/id/lemma/120643,pyramis,πυραμίς,,,,,n91570,,
http://lila-erc.eu/data/id/lemma/120648,pyrethron,πύρεθρον,,,,,n91620,,
http://lila-erc.eu/data/id/lemma/120656,pyropus,πυρωπός,,,,,n91897,,
http://lila-erc.eu/data/id/lemma/120663,pyrrhicha,πυρρίχη,,,,,n91835,,
http://lila-erc.eu/data/id/lemma/120660,pyrrhichius,πυρρίχιος,,,,,n91839,,
http://lila-erc.eu/data/id/lemma/120668,pythaules,πυθαύλης,,,,,n91359,,
http://lila-erc.eu/data/id/lemma/120673,pytisma,πύτισμα,,,,,,,
http://lila-erc.eu/data/id/lemma/120674,pytisso,πυτίζω,,,,,n91913,,
http://lila-erc.eu/data/id/lemma/120676,pyxagathos,,,,,πὺξ ἀγαθός,,,n91518
http://lila-erc.eu/data/id/lemma/120680,pyxis,πυξίς,,,,,n91528,,
http://lila-erc.eu/data/id/lemma/121419,raphanus,ῥαφανίς,,,ῥάφανος,,n92214,,
http://lila-erc.eu/data/id/lemma/121886,resina,ῥητίvη,,,,,n92363,,
http://lila-erc.eu/data/id/lemma/122022,rhapsodia,ῥαψῳδία,,,,,n92250,,
http://lila-erc.eu/data/id/lemma/122026,rhetor,ῥήτωρ,,,,,n92384,,
http://lila-erc.eu/data/id/lemma/121578,rhetorica,ῥητορική,,,,,,n92373,
http://lila-erc.eu/data/id/lemma/121457,rhetoricoterοs,ῥητορικοτέρως,,,,,,,n92373
http://lila-erc.eu/data/id/lemma/121457,rhetoricus,ῥητορικός,,,,,n92373,,
http://lila-erc.eu/data/id/lemma/122829,rhetorisso,ῥητορίζω,,,,,n92372,,
http://lila-erc.eu/data/id/lemma/122040,rhinoceros,ῥινόκερως,,,,,n92490,,
http://lila-erc.eu/data/id/lemma/122047,rho,ῥῶ,,,,,n92905,,
http://lila-erc.eu/data/id/lemma/122050,rhododaphne,ῥοδοδάφνη,,,,,n92597,,
http://lila-erc.eu/data/id/lemma/122059,rhomboides,ῥομβοειδής,,,,,n92684,,
http://lila-erc.eu/data/id/lemma/122061,rhombos,ῥόμβος,,,,,n92685,,
http://lila-erc.eu/data/id/lemma/122062,rhoncus,ῥόγχος,,,,,,,n92961
http://lila-erc.eu/data/id/lemma/122066,rhus,ροῦς,,,ῥοός,,n92723,,
http://lila-erc.eu/data/id/lemma/122071,rhythmicus,ῥυθμικός,,,,,,,
http://lila-erc.eu/data/id/lemma/122077,rhythmus,ῥυθμός,,,,,n92783,,
http://lila-erc.eu/data/id/lemma/122078,rhytium,ῥύτιον,,,ῥυτόν,,n92887,,
http://lila-erc.eu/data/id/lemma/122111,riscus,ῥίσκος,,,,,n92535,,
http://lila-erc.eu/data/id/lemma/122155,rumpia,ῥομφαία,,,,,n92694,,
http://lila-erc.eu/data/id/lemma/122276,runcina,ῥυκάνη,,,,,n92786,,
http://lila-erc.eu/data/id/lemma/122319,ruta,ῥυτή,,ῥύτη,,,n92878,,
http://lila-erc.eu/data/id/lemma/135834,sabbata,σάββατα,,,,,n92993,,
http://lila-erc.eu/data/id/lemma/123049,saccharon,σάκχαρον,,,,,n93114,,
http://lila-erc.eu/data/id/lemma/123120,saeta,χαίτη,,,,,n112936,,
http://lila-erc.eu/data/id/lemma/123143,sagena,σαγήνη,,,,,n93022,,
http://lila-erc.eu/data/id/lemma/123176,salaco,σαλάκων,,,,,n93123,,
http://lila-erc.eu/data/id/lemma/123217,saliua,σίαλον,,,,,n93932,,
http://lila-erc.eu/data/id/lemma/123227,salpa,σάλπη,,,,,n93159,,
http://lila-erc.eu/data/id/lemma/123274,salum,σάλος,,,,,n93156,,
http://lila-erc.eu/data/id/lemma/123292,sambuca,σαμβύκη,,,,,n93193,,
http://lila-erc.eu/data/id/lemma/123297,sambucistria,σαμβυκίστρια,,,,,,n93194,
http://lila-erc.eu/data/id/lemma/123336,sandalium,σανδάλιον,,,,,n93214,,
http://lila-erc.eu/data/id/lemma/123342,sandaracinus,σανδαράχινος,,,,,,,n93223
http://lila-erc.eu/data/id/lemma/123348,sandyx,σάνδυξ,,,,,n93227,,
http://lila-erc.eu/data/id/lemma/123381,saperda,σαπέρδης,,,,,n93257,,
http://lila-erc.eu/data/id/lemma/123425,sarcophagus,σαρκοφάγος,,,,,n93372,,
http://lila-erc.eu/data/id/lemma/123439,sardonyx,σαρδόνυξ,,,,,n93319,,
http://lila-erc.eu/data/id/lemma/123440,sargus,σαργός,,,,,n93307,,
http://lila-erc.eu/data/id/lemma/123443,sarisa,σάρισα,,,,,n93327,,
http://lila-erc.eu/data/id/lemma/123444,sarisophoros,σαρισοφόρος,,,,,n93328,,
http://lila-erc.eu/data/id/lemma/123494,satrapes,σατράπης,,,,,n93417,,
http://lila-erc.eu/data/id/lemma/123496,satrapea,σατραπεία,,,,,n93414,,
http://lila-erc.eu/data/id/lemma/123514,satyrion,σατύριον,,,,,n93429,,
http://lila-erc.eu/data/id/lemma/123515,satyriscus,σατυρίσκος,,,,,,,n93435
http://lila-erc.eu/data/id/lemma/123574,scaena,σκηνή,,,,,n94769,,
http://lila-erc.eu/data/id/lemma/123579,scaenicus,σκηνικός,,,,,n94774,,
http://lila-erc.eu/data/id/lemma/123588,scalmus,σκαλμός,,,,,n94524,,
http://lila-erc.eu/data/id/lemma/123600,scambus,σκαμβός,,,,,n94534,,
http://lila-erc.eu/data/id/lemma/124418,scammonia,σκαμμωνία,,σκαμωνία,,,n94539,,
http://lila-erc.eu/data/id/lemma/123626,scapha,σκάφη,,,,,n94618,,
http://lila-erc.eu/data/id/lemma/92668,scaphisterium,σκαφιστήριον,,,,,n94634,,
http://lila-erc.eu/data/id/lemma/123630,scaphium,σκαφίον,,,,,n94630,,
http://lila-erc.eu/data/id/lemma/123640,scarifo,σκαριφάομαι,,,σκαριφεύω,,n94598,,
http://lila-erc.eu/data/id/lemma/123644,scarus,σκάρος,,,,,n94601,,
http://lila-erc.eu/data/id/lemma/123675,sceptrum,σκῆπτρον,,,,,n94808,,
http://lila-erc.eu/data/id/lemma/123676,sceptuchus,σκηπτοῦχος,,,,,n94804,,
http://lila-erc.eu/data/id/lemma/123684,schema,σχῆμα,,,,,n101851,,
http://lila-erc.eu/data/id/lemma/123685,schematismus,σχηματισμός,,,,,n101857,,
http://lila-erc.eu/data/id/lemma/123693,schoenobates,σχοινοβάτης,,,,,n101923,,
http://lila-erc.eu/data/id/lemma/123694,schoenus,σχοῖνος,,,,,n101934,,
http://lila-erc.eu/data/id/lemma/123699,schola,σχολή,,,,,n101959,,
http://lila-erc.eu/data/id/lemma/123703,scholasticus,σχολαστικός,,,,,n101955,,
http://lila-erc.eu/data/id/lemma/123709,scholicus,σχολικός,,,,,n101962,,
http://lila-erc.eu/data/id/lemma/123677,scida,σχίδη,,,,,,,n101806
http://lila-erc.eu/data/id/lemma/123718,scilla,σκίλλα,,,,,n94861,,
http://lila-erc.eu/data/id/lemma/123720,scillites,σκιλλίτης,,,,,,,
http://lila-erc.eu/data/id/lemma/123735,sciotherum,σκιόθηρον,,,,,n94900,,
http://lila-erc.eu/data/id/lemma/123762,sciurus,σκίουρος,,,,,n94908,,
http://lila-erc.eu/data/id/lemma/123779,scomber,σκόμβρος,,,,,n95095,,
http://lila-erc.eu/data/id/lemma/123791,scopulus,σκόπελος,,,,,n95106,,
http://lila-erc.eu/data/id/lemma/123792,scopus,σκοπός,,,,,n95121,,
http://lila-erc.eu/data/id/lemma/123807,scorpio,σκορπίων,,,σκορπίος,,n95170,,
http://lila-erc.eu/data/id/lemma/123911,scutica,σκυτική,,,,,,,
http://lila-erc.eu/data/id/lemma/123916,scutula,σκυτάλη,,,,,n95347,,
http://lila-erc.eu/data/id/lemma/123924,scymnus,σκύμνος,,,,,n95332,,
http://lila-erc.eu/data/id/lemma/123925,scyphus,σκύφος,,,,,n95395,,
http://lila-erc.eu/data/id/lemma/123927,scytala,σκυτάλη,,,,,n95347,,
http://lila-erc.eu/data/id/lemma/124374,sepia,σηπία,,,,,n93840,,
http://lila-erc.eu/data/id/lemma/124487,seris,σέρις,,,,,n93737,,
http://lila-erc.eu/data/id/lemma/124518,serpullum,ἓρπυλλον,,,,,,,n42678
http://lila-erc.eu/data/id/lemma/124553,sesamum,σήσαμον,,,,,n93880,,
http://lila-erc.eu/data/id/lemma/124576,seselis,σέσελις,,,,,n93742,,
http://lila-erc.eu/data/id/lemma/124710,sicelisso,Σικελίζω,,,,,n94096,,
http://lila-erc.eu/data/id/lemma/124745,sigma,σίγμα,,,,,n93983,,
http://lila-erc.eu/data/id/lemma/124770,silanus,Σιλανός,,,,,,,n94137
http://lila-erc.eu/data/id/lemma/124800,silphium,σίλφιον,,,,,n94164,,
http://lila-erc.eu/data/id/lemma/124813,silurus,σίλουρος,,,,,n94160,,
http://lila-erc.eu/data/id/lemma/124814,silus,σίλλος,,,,,n94153,,
http://lila-erc.eu/data/id/lemma/124870,simus,σιμός,,,,,n94185,,
http://lila-erc.eu/data/id/lemma/124873,sinapi,σίναπι,,,,,n94206,,
http://lila-erc.eu/data/id/lemma/124882,sindon,σινδών,,,,,n94233,,
http://lila-erc.eu/data/id/lemma/124921,sipho,σίφων,,,,,n94467,,
http://lila-erc.eu/data/id/lemma/127387,sirius,σείριος,,,,,n93571,,
http://lila-erc.eu/data/id/lemma/124937,sirpe,σίλφιον,,,,,n94164,,
http://lila-erc.eu/data/id/lemma/124941,sirus,σιρός,,σειρός,,,n94283,,
http://lila-erc.eu/data/id/lemma/124943,siser,σίσαρον,,,,,n94291,,
http://lila-erc.eu/data/id/lemma/124948,sistrum,σεῖστρον,,,,,n93595,,
http://lila-erc.eu/data/id/lemma/124949,sisura,σισύρα,,σίσυρνα,,,n94305,,
http://lila-erc.eu/data/id/lemma/124950,sisymbrium,σισύμβριον,,,,,n94303,,
http://lila-erc.eu/data/id/lemma/135835,sittybos,σιττύβη,,,,,,,n94157
http://lila-erc.eu/data/id/lemma/124973,smaragdus,σμάραγδος,,,,,n95453,,
http://lila-erc.eu/data/id/lemma/124974,smaris,σμαρίς,,,,,n95464,,
http://lila-erc.eu/data/id/lemma/124980,smyrna,σμύρνα,,,,,n95540,,
http://lila-erc.eu/data/id/lemma/125148,sophia,σοφία,,,,,n95641,,
http://lila-erc.eu/data/id/lemma/125151,sophistes,σοφιστής,,,,,n95654,,
http://lila-erc.eu/data/id/lemma/127501,sophos,σοφῶς,,,,,,n95661,
http://lila-erc.eu/data/id/lemma/125156,sophos,σοφός,,,,,n95661,,
http://lila-erc.eu/data/id/lemma/125167,soracum,σώρακος,,,,,n102060,,
http://lila-erc.eu/data/id/lemma/125193,sorites,σωρείτης,,,,,n102063,,
http://lila-erc.eu/data/id/lemma/125223,soter,σωτήρ,,,,,n102095,,
http://lila-erc.eu/data/id/lemma/125224,soteria,σωτήρια,,,,,,n102100,
http://lila-erc.eu/data/id/lemma/125229,spadix,σπάδιξ,,,,,n95669,,
http://lila-erc.eu/data/id/lemma/125230,spado,σπάδων,,,,,n95676,,
http://lila-erc.eu/data/id/lemma/125347,spaerita,σφαιρίτης,,,,,,,
http://lila-erc.eu/data/id/lemma/125249,sparton,σπάρτον,,,,,n95778,,
http://lila-erc.eu/data/id/lemma/125259,spatalocinaedus,,,,,σπαταλὸς κίναιδος,,,
http://lila-erc.eu/data/id/lemma/125263,spatha,σπάθη,,,,,n95685,,
http://lila-erc.eu/data/id/lemma/125273,spatula,σπαθάλη,,,,,,,n95685
http://lila-erc.eu/data/id/lemma/135836,spatule,σπατάλη,,,,,n95796,,
http://lila-erc.eu/data/id/lemma/125321,spelaeum,σπήλαιον,,,,,n95908,,
http://lila-erc.eu/data/id/lemma/125323,spelunca,σπήλυγξ,,,,,n95914,,
http://lila-erc.eu/data/id/lemma/125341,sphaera,σφαῖρα,,,,,n101560,,
http://lila-erc.eu/data/id/lemma/125346,sphaeristerium,σφαιριστήριον,,,,,n101570,,
http://lila-erc.eu/data/id/lemma/125349,sphaeromachia,σφαιρομαχία,,,,,n101580,,
http://lila-erc.eu/data/id/lemma/125384,spinter,σφιγκτήρ,,,,,n101699,,
http://lila-erc.eu/data/id/lemma/125395,spira,σπεῖρα,,,,,n95813,,
http://lila-erc.eu/data/id/lemma/125420,splen,σπλήν,,,,,n95970,,
http://lila-erc.eu/data/id/lemma/124680,spondeus,σπονδεῖος,,,,,n96040,,
http://lila-erc.eu/data/id/lemma/125451,spondiacus,σπονδειακός,,,,,n96034,,
http://lila-erc.eu/data/id/lemma/125360,sphondylus,σπόνδυλος,,σφόνδυλος,,,n101723,,
http://lila-erc.eu/data/id/lemma/124816,spongia,σπογγιά,,,,,n95983,,
http://lila-erc.eu/data/id/lemma/125551,stacta,στακτή,,,,,n96212,,
http://lila-erc.eu/data/id/lemma/125559,stadium,στάδιον,,,,,n96160,,
http://lila-erc.eu/data/id/lemma/125573,stalagmium,στάλαγμα,,,,,n96218,,
http://lila-erc.eu/data/id/lemma/125591,statera,στατήρ,,,,,n96281,,
http://lila-erc.eu/data/id/lemma/125619,stega,στέγη,,,,,n96389,,
http://lila-erc.eu/data/id/lemma/125621,stella,στήλη,,στήλλη,,,n96702,,
http://lila-erc.eu/data/id/lemma/125637,stemma,στέμμα,,,,,n96454,,
http://lila-erc.eu/data/id/lemma/125681,stigma,στίγμα,,,,,n96788,,
http://lila-erc.eu/data/id/lemma/125682,stigmatias,στιγματίας,,,,,n96790,,
http://lila-erc.eu/data/id/lemma/125744,stola,στολή,,,,,n96960,,
http://lila-erc.eu/data/id/lemma/125757,stomachus,στόμαχος,,,,,n96999,,
http://lila-erc.eu/data/id/lemma/125760,stomis,στομίς,,,,,n97006,,
http://lila-erc.eu/data/id/lemma/125767,storea,στορεά,,,,,,,n97038
http://lila-erc.eu/data/id/lemma/125768,strabo,στραβών,,,,,n97068,,
http://lila-erc.eu/data/id/lemma/125770,strabus,στραβός,,,,,n97066,,
http://lila-erc.eu/data/id/lemma/125787,strangulo,στραγγαλάω,,,στραγγαλίζω,,n97069,,
http://lila-erc.eu/data/id/lemma/125788,stranguria,στραγγουρία,,,,,n97086,,
http://lila-erc.eu/data/id/lemma/125790,strategema,στρατήγημα,,,,,n97113,,
http://lila-erc.eu/data/id/lemma/125794,strategus,στρατηγός,,,,,n97121,,
http://lila-erc.eu/data/id/lemma/125797,stratioticus,στρατιωτικός,,,,,n97133,,
http://lila-erc.eu/data/id/lemma/125844,strix,στρίγξ,,,,,,,n97207
http://lila-erc.eu/data/id/lemma/125852,stropha,στροφή,,,,,n97299,,
http://lila-erc.eu/data/id/lemma/125857,strophium,στρόφιον,,,,,n97304,,
http://lila-erc.eu/data/id/lemma/125876,struppus,στρόφος,,,,,n97313,,
http://lila-erc.eu/data/id/lemma/126351,strutheus,στρούθιος,,,,,,,
http://lila-erc.eu/data/id/lemma/125904,stupa,στύπη,uncertain,στύππη,,,,,n97403
http://lila-erc.eu/data/id/lemma/125764,styrax,στύραξ,,,,,n97418,,
http://lila-erc.eu/data/id/lemma/127008,supparum,σίπαρος,,,,,,,
http://lila-erc.eu/data/id/lemma/127168,sybotes,συβώτης,,,,,n97488,,
http://lila-erc.eu/data/id/lemma/127174,sycophanta,συκοφάντης,,,,,n98127,,
http://lila-erc.eu/data/id/lemma/127175,sycophantia,συκοφαντία,,,,,n98130,,
http://lila-erc.eu/data/id/lemma/127177,sycophantor,συκοφαντέω,,,,,n98125,,
http://lila-erc.eu/data/id/lemma/127182,syllaba,συλλαβή,,,,,n98162,,
http://lila-erc.eu/data/id/lemma/127187,syllepsis,σύλληψις,,,,,n98203,,
http://lila-erc.eu/data/id/lemma/127189,syllogismus,συλλογισμός,,,,,n98213,,
http://lila-erc.eu/data/id/lemma/127190,syllogisticus,συλλογιστικός,,,,,n98215,,
http://lila-erc.eu/data/id/lemma/127193,symbola,συμβολή,,,,,n98303,,
http://lila-erc.eu/data/id/lemma/127196,symbolum,σύμβολον,,,σύμβολος,,n98312,,
http://lila-erc.eu/data/id/lemma/127203,symphonia,συμφωνία,,,,,n98979,,
http://lila-erc.eu/data/id/lemma/127205,symphoniacus,συμφωνιακός,,,,,n98980,,
http://lila-erc.eu/data/id/lemma/127209,symplegma,σύμπλεγμα,,,,,n98716,,
http://lila-erc.eu/data/id/lemma/127211,symposium,συμπόσιον,,,,,n98792,,
http://lila-erc.eu/data/id/lemma/127216,synaloephe,συναλοιφή,,,,,n99170,,
http://lila-erc.eu/data/id/lemma/127223,syncerastum,συγκεραστόν,,,,,,,n97781
http://lila-erc.eu/data/id/lemma/127227,synchysis,σύγχυσις,,,,,n98031,,
http://lila-erc.eu/data/id/lemma/127234,synecdoche,συνεκδοχή,,,,,n99916,,
http://lila-erc.eu/data/id/lemma/83790,synedrus,σύνεδρος,,,,,n99834,,
http://lila-erc.eu/data/id/lemma/127246,syngrapha,συγγραφή,,,,,n97548,,
http://lila-erc.eu/data/id/lemma/127393,syngraphus,σύγγραφος,,,,,n97553,,
http://lila-erc.eu/data/id/lemma/127262,synodus,συνόδους,,,,,n100767,,
http://lila-erc.eu/data/id/lemma/127263,synoecium,συνοικίον,,,,,,,n100784
http://lila-erc.eu/data/id/lemma/127275,synthesis,σύνθεσις,,,,,n100583,,
http://lila-erc.eu/data/id/lemma/127277,syntonum,σύντονον,,,,,,,n101046
http://lila-erc.eu/data/id/lemma/127289,syrma,σύρμα,,,,,n101266,,
http://lila-erc.eu/data/id/lemma/127295,syrus,σύρω,,,,,n101334,,
http://lila-erc.eu/data/id/lemma/127299,systole,συστολή,,,,,n101477,,
